,Station Name,Station Latitude,Station Longitude,Business Category,Business Name,Rating,Number of Reviews,Address,Contact
19198,Amsterdam Ave & W 172 St,40.842173,-73.935111,Dominican,New San Francisco Restaurant,4.0,30,59 Audubon Ave,(212) 568-4040
19199,Amsterdam Ave & W 172 St,40.842173,-73.935111,Spanish,Chicken Ranch,4.5,115,315 Audubon Ave,(646) 922-8564
19200,Frederick Douglass Blvd & Harlem River Dr,40.830702,-73.936371,Pizza,Bono Trattoria,4.5,358,3658 Broadway,(646) 682-9249
19201,Frederick Douglass Blvd & Harlem River Dr,40.830702,-73.936371,Thai,River Thai,4.5,136,1766 Amsterdam Ave,(646) 490-8290
19202,Frederick Douglass Blvd & Harlem River Dr,40.830702,-73.936371,Caribbean,Blue Mountain Heights Cafe & Bar,4.5,70,499 W 158th St,(646) 998-5905
19203,Frederick Douglass Blvd & Harlem River Dr,40.830702,-73.936371,Ethiopian,Benyam Cuisine,5.0,160,2795 Frederick Douglas Blvd,(212) 510-7353
19204,Frederick Douglass Blvd & Harlem River Dr,40.830702,-73.936371,Salad,Fort Washington Public House,4.0,121,3938 Broadway,(646) 813-2210
19205,Frederick Douglass Blvd & Harlem River Dr,40.830702,-73.936371,Singaporean,Native Noodles,4.5,161,2129 Amsterdam Ave,(646) 370-6290
19206,Frederick Douglass Blvd & Harlem River Dr,40.830702,-73.936371,Ethiopian,Tsion Cafe,4.0,209,763 St Nicholas Ave,(212) 234-2070
19207,Frederick Douglass Blvd & Harlem River Dr,40.830702,-73.936371,Coffee & Tea,Sugar Hill Cafe,4.5,441,410 W 145th St,(212) 234-2024
19208,Frederick Douglass Blvd & Harlem River Dr,40.830702,-73.936371,Bars,Hilltop Park Alehouse,4.0,134,3821 Broadway,(646) 438-9293
19209,Frederick Douglass Blvd & Harlem River Dr,40.830702,-73.936371,Cocktail Bars,Lucille’s Coffee and Cocktails ,4.5,80,26 Macombs Pl,(646) 370-4260
19210,Frederick Douglass Blvd & Harlem River Dr,40.830702,-73.936371,Buffets,Jacob Restaurant,4.0,107,2695 Frederick Douglass Blvd,(212) 283-3663
19211,Frederick Douglass Blvd & Harlem River Dr,40.830702,-73.936371,Pizza,Pizza by Lucilles,4.0,58,26C Macombs Pl,(646) 370-4270
19212,Frederick Douglass Blvd & Harlem River Dr,40.830702,-73.936371,Peruvian,Chelas,4.0,43,3820 Broadway,(212) 918-0230
19213,Frederick Douglass Blvd & Harlem River Dr,40.830702,-73.936371,Steakhouses,NYY Steak - Yankee Stadium,3.5,102,1 E 161st St,(646) 977-8325
19214,Frederick Douglass Blvd & Harlem River Dr,40.830702,-73.936371,Coffee & Tea,Salento Colombian Coffee & Kitchen,4.5,116,2112 Amsterdam Ave,(646) 767-0680
19215,Frederick Douglass Blvd & Harlem River Dr,40.830702,-73.936371,Caribbean,Patrick’s Place,4.5,11,2835 Frederick Douglass Blvd,(646) 767-0680
19216,Frederick Douglass Blvd & Harlem River Dr,40.830702,-73.936371,Falafel,Falafel Tarboosh,4.0,122,1701 Amsterdam Ave,(212) 234-4434
19217,Frederick Douglass Blvd & Harlem River Dr,40.830702,-73.936371,Thai,Rain II,3.5,194,1095 St Nicholas Ave,(646) 767-0014
19218,Frederick Douglass Blvd & Harlem River Dr,40.830702,-73.936371,Ramen,Ramen Ku-Raku,4.0,46,3952 Broadway,(212) 568-8866
19219,Frederick Douglass Blvd & Harlem River Dr,40.830702,-73.936371,Cafes,Common Good Harlem,4.5,73,2801 Frederick Douglass Blvd,(917) 261-6996
19220,Broadway & W 160 St,40.835775,-73.9434,Bars,Hilltop Park Alehouse,4.0,134,3821 Broadway,(646) 438-9293
19221,Broadway & W 160 St,40.835775,-73.9434,Peruvian,Chelas,4.0,43,3820 Broadway,(212) 918-0230
19222,Broadway & W 160 St,40.835775,-73.9434,Caribbean,Blue Mountain Heights Cafe & Bar,4.5,70,499 W 158th St,(646) 998-5905
19223,Broadway & W 160 St,40.835775,-73.9434,Cocktail Bars,The Honey Well,4.5,403,3604 Broadway,(646) 998-5905
19224,Broadway & W 160 St,40.835775,-73.9434,Salad,Fort Washington Public House,4.0,121,3938 Broadway,(646) 813-2210
19225,Broadway & W 160 St,40.835775,-73.9434,American (New),Harlem Public,4.0,1187,3612 Broadway,(212) 939-9404
19226,Broadway & W 160 St,40.835775,-73.9434,Dominican,La Barca Restaurant,4.0,79,3892 Broadway,(212) 928-1090
19227,Broadway & W 160 St,40.835775,-73.9434,Pizza,Bono Trattoria,4.5,358,3658 Broadway,(646) 682-9249
19228,Broadway & W 160 St,40.835775,-73.9434,Thai,River Thai,4.5,136,1766 Amsterdam Ave,(646) 490-8290
19229,Broadway & W 160 St,40.835775,-73.9434,Mexican,Las Palmas Restaurant,4.0,194,3891 Broadway,(917) 521-0349
19230,Broadway & W 160 St,40.835775,-73.9434,Singaporean,Native Noodles,4.5,161,2129 Amsterdam Ave,(646) 370-6290
19231,Broadway & W 160 St,40.835775,-73.9434,Pizza,Pizzeria L'Antica,4.0,24,3789 Broadway,(917) 388-3146
19232,Broadway & W 160 St,40.835775,-73.9434,Thai,Rain II,3.5,194,1095 St Nicholas Ave,(646) 767-0014
19233,Broadway & W 160 St,40.835775,-73.9434,Coffee & Tea,Salento Colombian Coffee & Kitchen,4.5,116,2112 Amsterdam Ave,(646) 767-0680
19234,Broadway & W 160 St,40.835775,-73.9434,Chinese,The Handpulled Noodle,4.0,1121,3600 Broadway,(917) 262-0213
19235,Broadway & W 160 St,40.835775,-73.9434,Sports Bars,At the Wallace,4.0,230,3612 Broadway,(917) 262-0213
19236,Broadway & W 160 St,40.835775,-73.9434,Ramen,Ramen Ku-Raku,4.0,46,3952 Broadway,(212) 568-8866
19237,Broadway & W 160 St,40.835775,-73.9434,American (Traditional),Wahi Diner,3.0,256,3915 Broadway,(646) 429-9400
19238,Broadway & W 160 St,40.835775,-73.9434,Creperies,Uptown Crepes,4.5,17,3878 Broadway Ave,(212) 795-0979
19239,Broadway & W 160 St,40.835775,-73.9434,Coffee & Tea,Semicolon Cafe,4.5,101,9 Edward M Morgan Pl,(646) 791-5518
19240,Central Park West & W 85 St,40.78476,-73.969862,Comfort Food,Jacob's Pickles,4.0,5402,509 Amsterdam Ave,(212) 470-5566
19241,Central Park West & W 85 St,40.78476,-73.969862,Italian,Osteria Cotta,4.0,1063,513 Columbus Ave,(212) 873-8500
19242,Central Park West & W 85 St,40.78476,-73.969862,Mediterranean,Lokal 83 Mediterranean Kitchen,4.5,467,473 Columbus Ave,(212) 595-5554
19243,Central Park West & W 85 St,40.78476,-73.969862,French,The Consulate,4.0,289,519 Columbus Ave,(646) 781-9288
19244,Central Park West & W 85 St,40.78476,-73.969862,Thai,Sala Thai Restaurant,4.5,824,307 Amsterdam Ave,(212) 433-3999
19245,Central Park West & W 85 St,40.78476,-73.969862,American (New),The Milling Room,4.0,574,446 Columbus Ave,(212) 595-0380
19246,Central Park West & W 85 St,40.78476,-73.969862,Cocktail Bars,Maison Pickle,4.5,1741,2315 Broadway,(212) 496-9100
19247,Central Park West & W 85 St,40.78476,-73.969862,Spanish,Tasca,4.0,105,505 Columbus Ave,(212) 362-2211
19248,Central Park West & W 85 St,40.78476,-73.969862,Vegan,Blossom on Columbus,4.0,515,507 Columbus Ave Flr Grd,(212) 875-2600
19249,Central Park West & W 85 St,40.78476,-73.969862,Breakfast & Brunch,Viand,4.0,191,517 Columbus Ave,(212) 362-3333
19250,Central Park West & W 85 St,40.78476,-73.969862,French,Amelie,4.5,297,566 Amsterdam Ave,(646) 422-7167
19251,Central Park West & W 85 St,40.78476,-73.969862,Bars,e's BAR,4.0,393,511 Amsterdam Ave,(212) 877-0961
19252,Central Park West & W 85 St,40.78476,-73.969862,Mexican,Nina's Great Burrito Bar,4.0,407,522 Columbus Ave,(212) 724-5151
19253,Central Park West & W 85 St,40.78476,-73.969862,Shanghainese,Tri Dim Shanghai West,4.0,221,467 Columbus Ave,(212) 585-1398
19254,Central Park West & W 85 St,40.78476,-73.969862,Mediterranean,Eléa,4.5,289,217 W 85th St,(212) 369-9800
19255,Central Park West & W 85 St,40.78476,-73.969862,Breakfast & Brunch,Good Enough to Eat,3.5,1592,520 Columbus Ave,(212) 496-0163
19256,Central Park West & W 85 St,40.78476,-73.969862,Breakfast & Brunch,Tiki Chick,4.5,291,517 Amsterdam Ave,(212) 496-0163
19257,Central Park West & W 85 St,40.78476,-73.969862,Mexican,Cilantro,3.5,499,485 Columbus Ave,(212) 712-9090
19258,Central Park West & W 85 St,40.78476,-73.969862,Sushi Bars,Flame,4.0,516,100 W 82nd St,(646) 870-0301
19259,Central Park West & W 85 St,40.78476,-73.969862,Bars,Prohibition,3.5,421,503 Columbus Ave,(212) 579-3100
19260,Amsterdam Ave & W 156 St,40.832081,-73.942386,Caribbean,Blue Mountain Heights Cafe & Bar,4.5,70,499 W 158th St,(646) 998-5905
19261,Amsterdam Ave & W 156 St,40.832081,-73.942386,Cocktail Bars,The Honey Well,4.5,403,3604 Broadway,(646) 998-5905
19262,Amsterdam Ave & W 156 St,40.832081,-73.942386,American (New),Harlem Public,4.0,1187,3612 Broadway,(212) 939-9404
19263,Amsterdam Ave & W 156 St,40.832081,-73.942386,Pizza,Bono Trattoria,4.5,358,3658 Broadway,(646) 682-9249
19264,Amsterdam Ave & W 156 St,40.832081,-73.942386,Ramen,ROKC,4.5,524,3452 Broadway,(332) 217-8755
19265,Amsterdam Ave & W 156 St,40.832081,-73.942386,Bars,Hilltop Park Alehouse,4.0,134,3821 Broadway,(646) 438-9293
19266,Amsterdam Ave & W 156 St,40.832081,-73.942386,Thai,River Thai,4.5,136,1766 Amsterdam Ave,(646) 490-8290
19267,Amsterdam Ave & W 156 St,40.832081,-73.942386,Peruvian,Chelas,4.0,43,3820 Broadway,(212) 918-0230
19268,Amsterdam Ave & W 156 St,40.832081,-73.942386,Ethiopian,Benyam Cuisine,5.0,160,2795 Frederick Douglas Blvd,(212) 510-7353
19269,Amsterdam Ave & W 156 St,40.832081,-73.942386,Sports Bars,At the Wallace,4.0,230,3612 Broadway,(212) 510-7353
19270,Amsterdam Ave & W 156 St,40.832081,-73.942386,Chinese,The Handpulled Noodle,4.0,1121,3600 Broadway,(917) 262-0213
19271,Amsterdam Ave & W 156 St,40.832081,-73.942386,Salad,Fort Washington Public House,4.0,121,3938 Broadway,(646) 813-2210
19272,Amsterdam Ave & W 156 St,40.832081,-73.942386,American (New),Hamilton Hall,4.5,65,3493 Broadway,(646) 454-9797
19273,Amsterdam Ave & W 156 St,40.832081,-73.942386,American (New),Trufa Restaurant,4.0,347,3431 Broadway,(212) 281-6165
19274,Amsterdam Ave & W 156 St,40.832081,-73.942386,Chicken Shop,The Chick Inn - Harlem,4.0,149,3508 Broadway,(212) 234-3084
19275,Amsterdam Ave & W 156 St,40.832081,-73.942386,Singaporean,Native Noodles,4.5,161,2129 Amsterdam Ave,(646) 370-6290
19276,Amsterdam Ave & W 156 St,40.832081,-73.942386,Japanese,Geisha Sushi,4.0,475,3468 Broadway,(212) 862-7800
19277,Amsterdam Ave & W 156 St,40.832081,-73.942386,Ethiopian,Tsion Cafe,4.0,209,763 St Nicholas Ave,(212) 234-2070
19278,Amsterdam Ave & W 156 St,40.832081,-73.942386,Sushi Bars,Mama Sushi,3.5,466,3569 Broadway,(646) 682-7879
19279,Amsterdam Ave & W 156 St,40.832081,-73.942386,Coffee & Tea,Sugar Hill Cafe,4.5,441,410 W 145th St,(212) 234-2024
19280,Adam Clayton Powell Blvd & W 141 St,40.819241,-73.941057,French,Ponty Bistro,4.0,495,2375 Adam Clayton Powell Blvd,(212) 234-6474
19281,Adam Clayton Powell Blvd & W 141 St,40.819241,-73.941057,Lounges,The Row Harlem,4.0,150,2374 7th Ave,(646) 767-9582
19282,Adam Clayton Powell Blvd & W 141 St,40.819241,-73.941057,Bars,Harlem Nights Bar,4.0,186,2361 7th Ave,(646) 820-4603
19283,Adam Clayton Powell Blvd & W 141 St,40.819241,-73.941057,Ramen,ROKC,4.5,524,3452 Broadway,(332) 217-8755
19284,Adam Clayton Powell Blvd & W 141 St,40.819241,-73.941057,Caribbean,The Edge Harlem,4.0,770,101 Edgecombe Ave,(212) 939-9688
19285,Adam Clayton Powell Blvd & W 141 St,40.819241,-73.941057,French,Renaissance Harlem,4.0,342,2245 Adam Clayton Powell,(646) 838-7604
19286,Adam Clayton Powell Blvd & W 141 St,40.819241,-73.941057,French,Yatenga French Bistro & Bar,4.0,276,2269 Adam Clayton Powell Jr Blvd,(212) 690-0699
19287,Adam Clayton Powell Blvd & W 141 St,40.819241,-73.941057,Buffets,Jacob Restaurant,4.0,107,2695 Frederick Douglass Blvd,(212) 283-3663
19288,Adam Clayton Powell Blvd & W 141 St,40.819241,-73.941057,Coffee & Tea,NBHD,4.5,77,2620 Frederick Douglass Blvd,(646) 952-4500
19289,Adam Clayton Powell Blvd & W 141 St,40.819241,-73.941057,Thai,River Thai,4.5,136,1766 Amsterdam Ave,(646) 490-8290
19290,Adam Clayton Powell Blvd & W 141 St,40.819241,-73.941057,Southern,Londel's Restaurant,3.0,100,2620 Frederick Douglass Blvd,(212) 234-6114
19291,Adam Clayton Powell Blvd & W 141 St,40.819241,-73.941057,Pizza,Fumo - Harlem,4.0,591,1600 Amsterdam Ave,(646) 692-6675
19292,Adam Clayton Powell Blvd & W 141 St,40.819241,-73.941057,Mexican,Oso,4.0,357,1618 Amsterdam Ave At 140th St,(646) 858-3139
19293,Adam Clayton Powell Blvd & W 141 St,40.819241,-73.941057,French,Maison Harlem,4.0,576,341 St Nicholas Ave,(212) 222-9224
19294,Adam Clayton Powell Blvd & W 141 St,40.819241,-73.941057,Ethiopian,Benyam Cuisine,5.0,160,2795 Frederick Douglas Blvd,(212) 510-7353
19295,Adam Clayton Powell Blvd & W 141 St,40.819241,-73.941057,American (New),Hamilton Hall,4.5,65,3493 Broadway,(646) 454-9797
19296,Adam Clayton Powell Blvd & W 141 St,40.819241,-73.941057,Chicken Shop,The Chick Inn - Harlem,4.0,149,3508 Broadway,(212) 234-3084
19297,Adam Clayton Powell Blvd & W 141 St,40.819241,-73.941057,Japanese,Geisha Sushi,4.0,475,3468 Broadway,(212) 862-7800
19298,Adam Clayton Powell Blvd & W 141 St,40.819241,-73.941057,Bakeries,Make My Cake,3.0,216,2380 Adam Clayton Powell Jr Blvd,(212) 234-2344
19299,Adam Clayton Powell Blvd & W 141 St,40.819241,-73.941057,Bars,Shrine World Music Venue,4.0,285,2271 Adam Clayton Powell Blvd,(212) 690-7807
19300,Amsterdam Ave & W 167 St,40.839443,-73.937044,Salad,Fort Washington Public House,4.0,121,3938 Broadway,(646) 813-2210
19301,Amsterdam Ave & W 167 St,40.839443,-73.937044,Singaporean,Native Noodles,4.5,161,2129 Amsterdam Ave,(646) 370-6290
19302,Amsterdam Ave & W 167 St,40.839443,-73.937044,Coffee & Tea,Salento Colombian Coffee & Kitchen,4.5,116,2112 Amsterdam Ave,(646) 767-0680
19303,Amsterdam Ave & W 167 St,40.839443,-73.937044,Breakfast & Brunch,Terravita,4.5,359,4193 Broadway,(646) 370-4371
19304,Amsterdam Ave & W 167 St,40.839443,-73.937044,Ramen,Ramen Ku-Raku,4.0,46,3952 Broadway,(212) 568-8866
19305,Amsterdam Ave & W 167 St,40.839443,-73.937044,Thai,Jad Jaan Thai Vietnamese,4.0,41,83 Audubon Ave,(917) 388-3460
19306,Amsterdam Ave & W 167 St,40.839443,-73.937044,Thai,Tung Thong Thai Restaurant,3.5,329,561 W 169th St,(212) 795-5995
19307,Amsterdam Ave & W 167 St,40.839443,-73.937044,Thai,Rain II,3.5,194,1095 St Nicholas Ave,(646) 767-0014
19308,Amsterdam Ave & W 167 St,40.839443,-73.937044,Thai,Kinkhao Thai,4.0,50,2200 Amsterdam Ave,(646) 833-7939
19309,Amsterdam Ave & W 167 St,40.839443,-73.937044,Tapas Bars,Manolo Tapas,4.0,305,4165 Broadway,(212) 923-9100
19310,Amsterdam Ave & W 167 St,40.839443,-73.937044,Thai,SUROSS Thai Bistro,4.5,280,4131 Broadway,(212) 795-0792
19311,Amsterdam Ave & W 167 St,40.839443,-73.937044,Delis,Tasty Deli,4.0,314,4020 Broadway,(212) 923-0700
19312,Amsterdam Ave & W 167 St,40.839443,-73.937044,Latin American,Merienda Snack Bar,4.5,12,2192 Amsterdam Ave,(646) 360-3793
19313,Amsterdam Ave & W 167 St,40.839443,-73.937044,Dominican,Malecon Restaurant,4.0,834,4141 Broadway,(212) 927-3812
19314,Amsterdam Ave & W 167 St,40.839443,-73.937044,Dominican,New San Francisco Restaurant,4.0,30,59 Audubon Ave,(212) 568-4040
19315,Amsterdam Ave & W 167 St,40.839443,-73.937044,Barbeque,Dallas BBQ,2.5,342,3956 Broadway,(212) 568-3700
19316,Amsterdam Ave & W 167 St,40.839443,-73.937044,Italian,Aqua Marina Italian Cuisine,3.0,156,4060 Bdwy,(212) 928-0070
19317,Amsterdam Ave & W 167 St,40.839443,-73.937044,Caribbean,Blue Mountain Heights Cafe & Bar,4.5,70,499 W 158th St,(646) 998-5905
19318,Amsterdam Ave & W 167 St,40.839443,-73.937044,Bars,Hilltop Park Alehouse,4.0,134,3821 Broadway,(646) 438-9293
19319,Amsterdam Ave & W 167 St,40.839443,-73.937044,Spanish,Chicken Ranch,4.5,115,315 Audubon Ave,(646) 922-8564
19320,Amsterdam Ave & W 175 St,40.844044,-73.933651,Breakfast & Brunch,Terravita,4.5,359,4193 Broadway,(646) 370-4371
19321,Amsterdam Ave & W 175 St,40.844044,-73.933651,Tapas Bars,Manolo Tapas,4.0,305,4165 Broadway,(212) 923-9100
19322,Amsterdam Ave & W 175 St,40.844044,-73.933651,Dominican,Malecon Restaurant,4.0,834,4141 Broadway,(212) 927-3812
19323,Amsterdam Ave & W 175 St,40.844044,-73.933651,Thai,SUROSS Thai Bistro,4.5,280,4131 Broadway,(212) 795-0792
19324,Amsterdam Ave & W 175 St,40.844044,-73.933651,Italian,Saggio,4.0,686,829 W 181st St,(212) 795-3080
19325,Amsterdam Ave & W 175 St,40.844044,-73.933651,Spanish,Chicken Ranch,4.5,115,315 Audubon Ave,(646) 922-8564
19326,Amsterdam Ave & W 175 St,40.844044,-73.933651,Coffee & Tea,The Uptown Garrison,4.0,193,821 W 181st,(917) 261-4680
19327,Amsterdam Ave & W 175 St,40.844044,-73.933651,Italian,Aqua Marina Italian Cuisine,3.0,156,4060 Bdwy,(212) 928-0070
19328,Amsterdam Ave & W 175 St,40.844044,-73.933651,Ramen,Tampopo Ramen,4.0,481,1 Bennett Ave,(212) 923-0575
19329,Amsterdam Ave & W 175 St,40.844044,-73.933651,Salad,Fort Washington Public House,4.0,121,3938 Broadway,(646) 813-2210
19330,Amsterdam Ave & W 175 St,40.844044,-73.933651,Singaporean,Native Noodles,4.5,161,2129 Amsterdam Ave,(646) 370-6290
19331,Amsterdam Ave & W 175 St,40.844044,-73.933651,Burgers,Burger Heights,4.0,474,177 Wadsworth Ave,(212) 951-1984
19332,Amsterdam Ave & W 175 St,40.844044,-73.933651,Dominican,Jalao,4.0,48,2420 Amsterdam Ave,(929) 688-4684
19333,Amsterdam Ave & W 175 St,40.844044,-73.933651,Pizza,Koronet Pizza,4.0,121,4087 Broadway,(646) 559-5566
19334,Amsterdam Ave & W 175 St,40.844044,-73.933651,Bars,Hilltop Park Alehouse,4.0,134,3821 Broadway,(646) 438-9293
19335,Amsterdam Ave & W 175 St,40.844044,-73.933651,Bars,Chillin' Bar and Grill,5.0,6,1263 St Nicholas Ave,(646) 928-0120
19336,Amsterdam Ave & W 175 St,40.844044,-73.933651,Landmarks & Historical Buildings,High Bridge,4.0,19,2301 Amsterdam Ave,(212) 639-9675
19337,Amsterdam Ave & W 175 St,40.844044,-73.933651,Delis,Tasty Deli,4.0,314,4020 Broadway,(212) 923-0700
19338,Amsterdam Ave & W 175 St,40.844044,-73.933651,Food Trucks,Patacon Pisao Truck,4.5,88,431 W 202nd St,(917) 971-9828
19339,Amsterdam Ave & W 175 St,40.844044,-73.933651,Asian Fusion,Geisha Asian Fusion,4.0,44,4186 Broadway,(212) 927-1246
19340,Wadsworth Ave & W 175 St,40.846052,-73.937648,Breakfast & Brunch,Terravita,4.5,359,4193 Broadway,(646) 370-4371
19341,Wadsworth Ave & W 175 St,40.846052,-73.937648,Thai,SUROSS Thai Bistro,4.5,280,4131 Broadway,(212) 795-0792
19342,Wadsworth Ave & W 175 St,40.846052,-73.937648,Tapas Bars,Manolo Tapas,4.0,305,4165 Broadway,(212) 923-9100
19343,Wadsworth Ave & W 175 St,40.846052,-73.937648,Dominican,Malecon Restaurant,4.0,834,4141 Broadway,(212) 927-3812
19344,Wadsworth Ave & W 175 St,40.846052,-73.937648,Asian Fusion,Geisha Asian Fusion,4.0,44,4186 Broadway,(212) 927-1246
19345,Wadsworth Ave & W 175 St,40.846052,-73.937648,Pizza,Koronet Pizza,4.0,121,4087 Broadway,(646) 559-5566
19346,Wadsworth Ave & W 175 St,40.846052,-73.937648,Italian,Aqua Marina Italian Cuisine,3.0,156,4060 Bdwy,(212) 928-0070
19347,Wadsworth Ave & W 175 St,40.846052,-73.937648,Italian,Saggio,4.0,686,829 W 181st St,(212) 795-3080
19348,Wadsworth Ave & W 175 St,40.846052,-73.937648,Cuban,El Floridita,3.5,140,4162 Broadway,(212) 928-0653
19349,Wadsworth Ave & W 175 St,40.846052,-73.937648,Cuban,Havana Heights,3.5,96,4083 Broadway,(646) 590-9734
19350,Wadsworth Ave & W 175 St,40.846052,-73.937648,Peruvian,Flor de Mayo,4.5,15,4160 Broadway,(212) 999-7891
19351,Wadsworth Ave & W 175 St,40.846052,-73.937648,Coffee & Tea,The Uptown Garrison,4.0,193,821 W 181st,(917) 261-4680
19352,Wadsworth Ave & W 175 St,40.846052,-73.937648,Ramen,Tampopo Ramen,4.0,481,1 Bennett Ave,(212) 923-0575
19353,Wadsworth Ave & W 175 St,40.846052,-73.937648,Spanish,Chicken Ranch,4.5,115,315 Audubon Ave,(646) 922-8564
19354,Wadsworth Ave & W 175 St,40.846052,-73.937648,Bars,Chillin' Bar and Grill,5.0,6,1263 St Nicholas Ave,(646) 928-0120
19355,Wadsworth Ave & W 175 St,40.846052,-73.937648,Latin American,El Conde Restaurant,4.0,124,4139 Broadway,(212) 781-3231
19356,Wadsworth Ave & W 175 St,40.846052,-73.937648,Burgers,Burger Heights,4.0,474,177 Wadsworth Ave,(212) 951-1984
19357,Wadsworth Ave & W 175 St,40.846052,-73.937648,Salad,Fort Washington Public House,4.0,121,3938 Broadway,(646) 813-2210
19358,Wadsworth Ave & W 175 St,40.846052,-73.937648,Singaporean,Native Noodles,4.5,161,2129 Amsterdam Ave,(646) 370-6290
19359,Wadsworth Ave & W 175 St,40.846052,-73.937648,Dominican,Elsa La Reina Del Chicharron,4.0,29,1249 St Nicholas Ave,(212) 795-3667
19360,Cabrini Blvd & W 177 St,40.848282,-73.941343,Breakfast & Brunch,Terravita,4.5,359,4193 Broadway,(646) 370-4371
19361,Cabrini Blvd & W 177 St,40.848282,-73.941343,Tapas Bars,Manolo Tapas,4.0,305,4165 Broadway,(212) 923-9100
19362,Cabrini Blvd & W 177 St,40.848282,-73.941343,Dominican,Malecon Restaurant,4.0,834,4141 Broadway,(212) 927-3812
19363,Cabrini Blvd & W 177 St,40.848282,-73.941343,Italian,Saggio,4.0,686,829 W 181st St,(212) 795-3080
19364,Cabrini Blvd & W 177 St,40.848282,-73.941343,Coffee & Tea,The Uptown Garrison,4.0,193,821 W 181st,(917) 261-4680
19365,Cabrini Blvd & W 177 St,40.848282,-73.941343,Thai,SUROSS Thai Bistro,4.5,280,4131 Broadway,(212) 795-0792
19366,Cabrini Blvd & W 177 St,40.848282,-73.941343,Irish,Le Chéile,3.5,435,839 W 181st St,(212) 740-3111
19367,Cabrini Blvd & W 177 St,40.848282,-73.941343,Ramen,Tampopo Ramen,4.0,481,1 Bennett Ave,(212) 923-0575
19368,Cabrini Blvd & W 177 St,40.848282,-73.941343,Asian Fusion,Geisha Asian Fusion,4.0,44,4186 Broadway,(212) 927-1246
19369,Cabrini Blvd & W 177 St,40.848282,-73.941343,American (New),181 Cabrini,3.5,259,854 W 181st St,(212) 923-2233
