,Station Name,Station Latitude,Station Longitude,Business Category,Business Name,Rating,Number of Reviews,Address,Contact,Available Bikes,Empty Slots,Number of Bikes
16792,W 54 St & 9 Ave,40.76584941,-73.98690506,Cocktail Bars,Dutch Freds,4.5,2010,307 W 47th St,(646) 918-6923,4,38,42
16793,W 54 St & 9 Ave,40.76584941,-73.98690506,Thai,Pure Thai Cookhouse,4.0,2829,766 9th Ave,(212) 581-0999,4,38,42
16794,W 54 St & 9 Ave,40.76584941,-73.98690506,American (New),Alfie's,4.0,654,800 9th Ave,(212) 757-2390,4,38,42
16795,W 54 St & 9 Ave,40.76584941,-73.98690506,Latin American,Empanada Mama - Hell's Kitchen,4.0,2986,765 9th Ave,(212) 698-9008,4,38,42
16796,W 54 St & 9 Ave,40.76584941,-73.98690506,Italian,Briciola,4.0,1003,370 W 51st St,(646) 678-5763,4,38,42
16797,W 54 St & 9 Ave,40.76584941,-73.98690506,French,Le Bernardin,4.5,2915,155 W 51st St,(212) 554-1515,4,38,42
16798,W 54 St & 9 Ave,40.76584941,-73.98690506,Sushi Bars,Ageha Sushi,4.0,736,767 9th Ave,(212) 581-8188,4,38,42
16799,W 54 St & 9 Ave,40.76584941,-73.98690506,American (New),Haswell Green's,4.5,530,240 W 52nd St,(212) 245-2801,4,38,42
16800,W 54 St & 9 Ave,40.76584941,-73.98690506,Ramen,Ippudo Westside,4.0,4037,321 W 51st St,(212) 974-2500,4,38,42
16801,W 54 St & 9 Ave,40.76584941,-73.98690506,Japanese,Torishin,4.0,372,362 W 53rd St,(212) 757-0108,4,38,42
16802,W 54 St & 9 Ave,40.76584941,-73.98690506,Korean,Danji,4.0,1089,346 W 52nd St,(212) 586-2880,4,38,42
16803,W 54 St & 9 Ave,40.76584941,-73.98690506,Cocktail Bars,Vida Verde,4.5,1574,248 W 55th St,(646) 657-0565,4,38,42
16804,W 54 St & 9 Ave,40.76584941,-73.98690506,Italian,The Meatball Shop - Hell's Kitchen,4.0,511,798 9th Ave,(212) 230-5860,4,38,42
16805,W 54 St & 9 Ave,40.76584941,-73.98690506,Pizza,B Side Pizza & Wine Bar,4.5,1296,370 W 51st St,(646) 679-7225,4,38,42
16806,W 54 St & 9 Ave,40.76584941,-73.98690506,Mexican,Tacuba Hell's Kitchen,4.0,819,802 9th Ave,(212) 245-4500,4,38,42
16807,W 54 St & 9 Ave,40.76584941,-73.98690506,Wine Bars,Giardino 54,4.5,221,400 1/2 W 54th St,(646) 726-4575,4,38,42
16808,W 54 St & 9 Ave,40.76584941,-73.98690506,French,La Grande Boucherie,4.5,2441,145 W 53rd St,(212) 510-7714,4,38,42
16809,W 54 St & 9 Ave,40.76584941,-73.98690506,Cocktail Bars,Dolly Varden,4.5,458,302 W 51st St,(212) 541-7080,4,38,42
16810,W 54 St & 9 Ave,40.76584941,-73.98690506,Cocktail Bars,Tanner Smiths,4.5,2042,204 W 55th St,(646) 590-2034,4,38,42
16811,W 54 St & 9 Ave,40.76584941,-73.98690506,American (New),Carla,4.5,170,331 W 51st St,(929) 404-4082,4,38,42
16812,W 54 St & 9 Ave,40.76584941,-73.98690506,Cocktail Bars,Dutch Freds,4.5,2010,307 W 47th St,(646) 918-6923,4,38,42
16813,W 54 St & 9 Ave,40.76584941,-73.98690506,Thai,Pure Thai Cookhouse,4.0,2829,766 9th Ave,(212) 581-0999,4,38,42
16814,W 54 St & 9 Ave,40.76584941,-73.98690506,American (New),Alfie's,4.0,654,800 9th Ave,(212) 757-2390,4,38,42
16815,W 54 St & 9 Ave,40.76584941,-73.98690506,Latin American,Empanada Mama - Hell's Kitchen,4.0,2986,765 9th Ave,(212) 698-9008,4,38,42
16816,W 54 St & 9 Ave,40.76584941,-73.98690506,Italian,Briciola,4.0,1003,370 W 51st St,(646) 678-5763,4,38,42
16817,W 54 St & 9 Ave,40.76584941,-73.98690506,French,Le Bernardin,4.5,2915,155 W 51st St,(212) 554-1515,4,38,42
16818,W 54 St & 9 Ave,40.76584941,-73.98690506,Sushi Bars,Ageha Sushi,4.0,736,767 9th Ave,(212) 581-8188,4,38,42
16819,W 54 St & 9 Ave,40.76584941,-73.98690506,American (New),Haswell Green's,4.5,530,240 W 52nd St,(212) 245-2801,4,38,42
16820,W 54 St & 9 Ave,40.76584941,-73.98690506,Ramen,Ippudo Westside,4.0,4037,321 W 51st St,(212) 974-2500,4,38,42
16821,W 54 St & 9 Ave,40.76584941,-73.98690506,Japanese,Torishin,4.0,372,362 W 53rd St,(212) 757-0108,4,38,42
16822,W 54 St & 9 Ave,40.76584941,-73.98690506,Korean,Danji,4.0,1089,346 W 52nd St,(212) 586-2880,4,38,42
16823,W 54 St & 9 Ave,40.76584941,-73.98690506,Cocktail Bars,Vida Verde,4.5,1574,248 W 55th St,(646) 657-0565,4,38,42
16824,W 54 St & 9 Ave,40.76584941,-73.98690506,Italian,The Meatball Shop - Hell's Kitchen,4.0,511,798 9th Ave,(212) 230-5860,4,38,42
16825,W 54 St & 9 Ave,40.76584941,-73.98690506,Pizza,B Side Pizza & Wine Bar,4.5,1296,370 W 51st St,(646) 679-7225,4,38,42
16826,W 54 St & 9 Ave,40.76584941,-73.98690506,Mexican,Tacuba Hell's Kitchen,4.0,819,802 9th Ave,(212) 245-4500,4,38,42
16827,W 54 St & 9 Ave,40.76584941,-73.98690506,Wine Bars,Giardino 54,4.5,221,400 1/2 W 54th St,(646) 726-4575,4,38,42
16828,W 54 St & 9 Ave,40.76584941,-73.98690506,French,La Grande Boucherie,4.5,2441,145 W 53rd St,(212) 510-7714,4,38,42
16829,W 54 St & 9 Ave,40.76584941,-73.98690506,Cocktail Bars,Dolly Varden,4.5,458,302 W 51st St,(212) 541-7080,4,38,42
16830,W 54 St & 9 Ave,40.76584941,-73.98690506,Cocktail Bars,Tanner Smiths,4.5,2042,204 W 55th St,(646) 590-2034,4,38,42
16831,W 54 St & 9 Ave,40.76584941,-73.98690506,American (New),Carla,4.5,170,331 W 51st St,(929) 404-4082,4,38,42
16832,W 54 St & 9 Ave,40.76584941,-73.98690506,Cocktail Bars,Dutch Freds,4.5,2010,307 W 47th St,(646) 918-6923,4,38,42
16833,W 54 St & 9 Ave,40.76584941,-73.98690506,Thai,Pure Thai Cookhouse,4.0,2829,766 9th Ave,(212) 581-0999,4,38,42
16834,W 54 St & 9 Ave,40.76584941,-73.98690506,American (New),Alfie's,4.0,654,800 9th Ave,(212) 757-2390,4,38,42
16835,W 54 St & 9 Ave,40.76584941,-73.98690506,Latin American,Empanada Mama - Hell's Kitchen,4.0,2986,765 9th Ave,(212) 698-9008,4,38,42
16836,W 54 St & 9 Ave,40.76584941,-73.98690506,Italian,Briciola,4.0,1003,370 W 51st St,(646) 678-5763,4,38,42
16837,W 54 St & 9 Ave,40.76584941,-73.98690506,French,Le Bernardin,4.5,2915,155 W 51st St,(212) 554-1515,4,38,42
16838,W 54 St & 9 Ave,40.76584941,-73.98690506,Sushi Bars,Ageha Sushi,4.0,736,767 9th Ave,(212) 581-8188,4,38,42
16839,W 54 St & 9 Ave,40.76584941,-73.98690506,American (New),Haswell Green's,4.5,530,240 W 52nd St,(212) 245-2801,4,38,42
16840,4 Ave & E 12 St,40.732647,-73.99011,Ramen,Ippudo NY,4.0,10641,65 4th Ave,(212) 388-0088,36,0,36
16841,4 Ave & E 12 St,40.732647,-73.99011,Thai,Soothr,4.5,1091,204 E 13th St,(212) 844-9789,36,0,36
16842,4 Ave & E 12 St,40.732647,-73.99011,American (New),The Smith,3.5,2183,55 3rd Ave,(212) 420-9800,36,0,36
16843,4 Ave & E 12 St,40.732647,-73.99011,Pizza,Ribalta Pizza,4.0,778,48 E 12th St,(212) 777-7781,36,0,36
16844,4 Ave & E 12 St,40.732647,-73.99011,American (New),Gramercy Tavern,4.5,3377,42 E 20th St,(212) 477-0777,36,0,36
16845,4 Ave & E 12 St,40.732647,-73.99011,Thai,LoveMama,4.5,6513,174 2nd Ave,(212) 254-5370,36,0,36
16846,4 Ave & E 12 St,40.732647,-73.99011,French,Cathédrale Restaurant,4.0,437,112 E 11th St,(212) 888-1093,36,0,36
16847,4 Ave & E 12 St,40.732647,-73.99011,Thai,Thai Villa,4.5,4771,5 E 19th St,(212) 802-9999,36,0,36
16848,4 Ave & E 12 St,40.732647,-73.99011,Szechuan,Han Dynasty,4.0,1357,90 3rd Ave,(212) 390-8685,36,0,36
16849,4 Ave & E 12 St,40.732647,-73.99011,Pizza,Olio e Più,4.5,4741,3 Greenwich Ave,(212) 243-6546,36,0,36
16850,4 Ave & E 12 St,40.732647,-73.99011,Hot Pot,The Dolar Shop,4.5,386,55 3rd Ave,(646) 590-0034,36,0,36
16851,4 Ave & E 12 St,40.732647,-73.99011,Steakhouses,Boucherie Union Square,4.5,1428,225 Park Ave S,(212) 353-0200,36,0,36
16852,4 Ave & E 12 St,40.732647,-73.99011,Dim Sum,Tim Ho Wan - East Village,3.5,1876,85 4th Ave,(212) 228-2800,36,0,36
16853,4 Ave & E 12 St,40.732647,-73.99011,Ramen,Kyuramen - Union Square,4.5,618,210 E 14th St,(646) 692-4120,36,0,36
16854,4 Ave & E 12 St,40.732647,-73.99011,American (New),Bowery Road,4.0,254,132 4th Ave,(212) 432-1324,36,0,36
16855,4 Ave & E 12 St,40.732647,-73.99011,Dim Sum,3 Times,4.0,248,818 Broadway,(646) 609-3040,36,0,36
16856,4 Ave & E 12 St,40.732647,-73.99011,Tex-Mex,Yellow Rose,4.5,167,102 3rd Ave,(212) 529-8880,36,0,36
16857,4 Ave & E 12 St,40.732647,-73.99011,Pizza,Unregular Pizza,4.5,239,135 4th Ave,(646) 609-4699,36,0,36
16858,4 Ave & E 12 St,40.732647,-73.99011,Japanese,Kotobuki Manhattan,4.0,724,56 3rd Ave,(212) 353-5088,36,0,36
16859,4 Ave & E 12 St,40.732647,-73.99011,Japanese,Ise Restaurant,4.5,631,63 Cooper Sq,(212) 228-4152,36,0,36
16860,4 Ave & E 12 St,40.732647,-73.99011,Ramen,Ippudo NY,4.0,10641,65 4th Ave,(212) 388-0088,36,0,36
16861,4 Ave & E 12 St,40.732647,-73.99011,Thai,Soothr,4.5,1091,204 E 13th St,(212) 844-9789,36,0,36
16862,4 Ave & E 12 St,40.732647,-73.99011,American (New),The Smith,3.5,2183,55 3rd Ave,(212) 420-9800,36,0,36
16863,4 Ave & E 12 St,40.732647,-73.99011,Pizza,Ribalta Pizza,4.0,778,48 E 12th St,(212) 777-7781,36,0,36
16864,4 Ave & E 12 St,40.732647,-73.99011,American (New),Gramercy Tavern,4.5,3377,42 E 20th St,(212) 477-0777,36,0,36
16865,4 Ave & E 12 St,40.732647,-73.99011,Thai,LoveMama,4.5,6513,174 2nd Ave,(212) 254-5370,36,0,36
16866,4 Ave & E 12 St,40.732647,-73.99011,French,Cathédrale Restaurant,4.0,437,112 E 11th St,(212) 888-1093,36,0,36
16867,4 Ave & E 12 St,40.732647,-73.99011,Thai,Thai Villa,4.5,4771,5 E 19th St,(212) 802-9999,36,0,36
16868,4 Ave & E 12 St,40.732647,-73.99011,Szechuan,Han Dynasty,4.0,1357,90 3rd Ave,(212) 390-8685,36,0,36
16869,4 Ave & E 12 St,40.732647,-73.99011,Pizza,Olio e Più,4.5,4741,3 Greenwich Ave,(212) 243-6546,36,0,36
16870,4 Ave & E 12 St,40.732647,-73.99011,Hot Pot,The Dolar Shop,4.5,386,55 3rd Ave,(646) 590-0034,36,0,36
16871,4 Ave & E 12 St,40.732647,-73.99011,Steakhouses,Boucherie Union Square,4.5,1428,225 Park Ave S,(212) 353-0200,36,0,36
16872,4 Ave & E 12 St,40.732647,-73.99011,Ramen,Kyuramen - Union Square,4.5,618,210 E 14th St,(646) 692-4120,36,0,36
16873,4 Ave & E 12 St,40.732647,-73.99011,American (New),Bowery Road,4.0,254,132 4th Ave,(212) 432-1324,36,0,36
16874,4 Ave & E 12 St,40.732647,-73.99011,Dim Sum,Tim Ho Wan - East Village,3.5,1876,85 4th Ave,(212) 228-2800,36,0,36
16875,4 Ave & E 12 St,40.732647,-73.99011,Dim Sum,3 Times,4.0,248,818 Broadway,(646) 609-3040,36,0,36
16876,4 Ave & E 12 St,40.732647,-73.99011,Tex-Mex,Yellow Rose,4.5,167,102 3rd Ave,(212) 529-8880,36,0,36
16877,4 Ave & E 12 St,40.732647,-73.99011,Pizza,Unregular Pizza,4.5,239,135 4th Ave,(646) 609-4699,36,0,36
16878,4 Ave & E 12 St,40.732647,-73.99011,Japanese,Kotobuki Manhattan,4.0,724,56 3rd Ave,(212) 353-5088,36,0,36
16879,4 Ave & E 12 St,40.732647,-73.99011,Japanese,Ise Restaurant,4.5,631,63 Cooper Sq,(212) 228-4152,36,0,36
16880,4 Ave & E 12 St,40.732647,-73.99011,Ramen,Ippudo NY,4.0,10641,65 4th Ave,(212) 388-0088,36,0,36
16881,4 Ave & E 12 St,40.732647,-73.99011,Thai,Soothr,4.5,1091,204 E 13th St,(212) 844-9789,36,0,36
16882,4 Ave & E 12 St,40.732647,-73.99011,American (New),The Smith,3.5,2183,55 3rd Ave,(212) 420-9800,36,0,36
16883,4 Ave & E 12 St,40.732647,-73.99011,Pizza,Ribalta Pizza,4.0,778,48 E 12th St,(212) 777-7781,36,0,36
16884,4 Ave & E 12 St,40.732647,-73.99011,American (New),Gramercy Tavern,4.5,3377,42 E 20th St,(212) 477-0777,36,0,36
16885,4 Ave & E 12 St,40.732647,-73.99011,Thai,LoveMama,4.5,6513,174 2nd Ave,(212) 254-5370,36,0,36
16886,4 Ave & E 12 St,40.732647,-73.99011,French,Cathédrale Restaurant,4.0,437,112 E 11th St,(212) 888-1093,36,0,36
16887,4 Ave & E 12 St,40.732647,-73.99011,Thai,Thai Villa,4.5,4771,5 E 19th St,(212) 802-9999,36,0,36
16888,4 Ave & E 12 St,40.732647,-73.99011,Szechuan,Han Dynasty,4.0,1357,90 3rd Ave,(212) 390-8685,36,0,36
16889,4 Ave & E 12 St,40.732647,-73.99011,Pizza,Olio e Più,4.5,4741,3 Greenwich Ave,(212) 243-6546,36,0,36
16890,4 Ave & E 12 St,40.732647,-73.99011,Hot Pot,The Dolar Shop,4.5,386,55 3rd Ave,(646) 590-0034,36,0,36
16891,4 Ave & E 12 St,40.732647,-73.99011,Steakhouses,Boucherie Union Square,4.5,1428,225 Park Ave S,(212) 353-0200,36,0,36
16892,4 Ave & E 12 St,40.732647,-73.99011,Ramen,Kyuramen - Union Square,4.5,618,210 E 14th St,(646) 692-4120,36,0,36
16893,4 Ave & E 12 St,40.732647,-73.99011,American (New),Bowery Road,4.0,254,132 4th Ave,(212) 432-1324,36,0,36
16894,4 Ave & E 12 St,40.732647,-73.99011,Dim Sum,Tim Ho Wan - East Village,3.5,1876,85 4th Ave,(212) 228-2800,36,0,36
16895,4 Ave & E 12 St,40.732647,-73.99011,Dim Sum,3 Times,4.0,248,818 Broadway,(646) 609-3040,36,0,36
16896,4 Ave & E 12 St,40.732647,-73.99011,Tex-Mex,Yellow Rose,4.5,167,102 3rd Ave,(212) 529-8880,36,0,36
16897,4 Ave & E 12 St,40.732647,-73.99011,Pizza,Unregular Pizza,4.5,239,135 4th Ave,(646) 609-4699,36,0,36
16898,4 Ave & E 12 St,40.732647,-73.99011,Japanese,Kotobuki Manhattan,4.0,724,56 3rd Ave,(212) 353-5088,36,0,36
16899,4 Ave & E 12 St,40.732647,-73.99011,Japanese,Ise Restaurant,4.5,631,63 Cooper Sq,(212) 228-4152,36,0,36
16900,Delancey St & Eldridge St,40.719383,-73.991479,Thai,Wayla,4.5,641,100 Forsyth St,(212) 206-2500,22,9,31
16901,Delancey St & Eldridge St,40.719383,-73.991479,Cocktail Bars,Double Chicken Please,4.5,490,115 Allen St,(646) 678-5452,22,9,31
16902,Delancey St & Eldridge St,40.719383,-73.991479,Ramen,Zest Ramen,4.5,331,112 Eldridge St,(212) 226-2801,22,9,31
16903,Delancey St & Eldridge St,40.719383,-73.991479,Szechuan,Ye's Apothecary,4.5,350,119 Orchard St,(212) 226-2801,22,9,31
16904,Delancey St & Eldridge St,40.719383,-73.991479,Cafes,Dudley's,4.0,1026,85 Orchard St,(212) 925-7355,22,9,31
16905,Delancey St & Eldridge St,40.719383,-73.991479,French,LĒNA,4.5,225,137 Eldridge St,(347) 935-1897,22,9,31
16906,Delancey St & Eldridge St,40.719383,-73.991479,German,Cafe Katja,4.5,836,79 Orchard St,(212) 219-9545,22,9,31
16907,Delancey St & Eldridge St,40.719383,-73.991479,Bars,Izakaya Juraku,4.5,203,121 Ludlow St,(212) 477-0100,22,9,31
16908,Delancey St & Eldridge St,40.719383,-73.991479,Italian,Trapizzino,4.5,312,144 Orchard St,(212) 475-2555,22,9,31
16909,Delancey St & Eldridge St,40.719383,-73.991479,Cocktail Bars,Sel Rrose,4.0,614,1 Delancey St,(646) 450-2557,22,9,31
16910,Delancey St & Eldridge St,40.719383,-73.991479,Chinese,99 Favor Taste - New York,4.0,2142,285 Grand St,(646) 682-9162,22,9,31
16911,Delancey St & Eldridge St,40.719383,-73.991479,Japanese,Cocoron  & Goemon Curry,4.0,1102,16 Delancey St,(212) 477-1212,22,9,31
16912,Delancey St & Eldridge St,40.719383,-73.991479,Bars,Excuse My French,4.5,356,96 Orchard St,(212) 780-9600,22,9,31
16913,Delancey St & Eldridge St,40.719383,-73.991479,Italian,Sauce,4.0,929,78 Rivington St,(212) 420-7700,22,9,31
16914,Delancey St & Eldridge St,40.719383,-73.991479,Cantonese,Congee Village,3.5,1771,100 Allen St,(212) 941-1818,22,9,31
16915,Delancey St & Eldridge St,40.719383,-73.991479,American (New),Wildair,4.0,229,142 Orchard St,(646) 964-5624,22,9,31
16916,Delancey St & Eldridge St,40.719383,-73.991479,Italian,Rubirosa,4.5,3121,235 Mulberry St,(212) 965-0500,22,9,31
16917,Delancey St & Eldridge St,40.719383,-73.991479,Ramen,Okiboru House of Tsukemen,4.5,282,117 Orchard St,(917) 965-2223,22,9,31
16918,Delancey St & Eldridge St,40.719383,-73.991479,Japanese,Simple NYC,4.5,352,109 Eldridge St,(646) 870-8292,22,9,31
16919,Delancey St & Eldridge St,40.719383,-73.991479,Gastropubs,Set LES,4.0,564,127 Ludlow St,(212) 982-8225,22,9,31
16920,Delancey St & Eldridge St,40.719383,-73.991479,Thai,Wayla,4.5,641,100 Forsyth St,(212) 206-2500,22,9,31
16921,Delancey St & Eldridge St,40.719383,-73.991479,Cocktail Bars,Double Chicken Please,4.5,490,115 Allen St,(646) 678-5452,22,9,31
16922,Delancey St & Eldridge St,40.719383,-73.991479,Ramen,Zest Ramen,4.5,331,112 Eldridge St,(212) 226-2801,22,9,31
16923,Delancey St & Eldridge St,40.719383,-73.991479,Szechuan,Ye's Apothecary,4.5,350,119 Orchard St,(212) 226-2801,22,9,31
16924,Delancey St & Eldridge St,40.719383,-73.991479,Cafes,Dudley's,4.0,1026,85 Orchard St,(212) 925-7355,22,9,31
16925,Delancey St & Eldridge St,40.719383,-73.991479,French,LĒNA,4.5,225,137 Eldridge St,(347) 935-1897,22,9,31
16926,Delancey St & Eldridge St,40.719383,-73.991479,German,Cafe Katja,4.5,836,79 Orchard St,(212) 219-9545,22,9,31
16927,Delancey St & Eldridge St,40.719383,-73.991479,Bars,Izakaya Juraku,4.5,203,121 Ludlow St,(212) 477-0100,22,9,31
16928,Delancey St & Eldridge St,40.719383,-73.991479,Italian,Trapizzino,4.5,312,144 Orchard St,(212) 475-2555,22,9,31
16929,Delancey St & Eldridge St,40.719383,-73.991479,Cocktail Bars,Sel Rrose,4.0,614,1 Delancey St,(646) 450-2557,22,9,31
16930,Delancey St & Eldridge St,40.719383,-73.991479,Chinese,99 Favor Taste - New York,4.0,2142,285 Grand St,(646) 682-9162,22,9,31
16931,Delancey St & Eldridge St,40.719383,-73.991479,Japanese,Cocoron  & Goemon Curry,4.0,1102,16 Delancey St,(212) 477-1212,22,9,31
16932,Delancey St & Eldridge St,40.719383,-73.991479,Bars,Excuse My French,4.5,356,96 Orchard St,(212) 780-9600,22,9,31
16933,Delancey St & Eldridge St,40.719383,-73.991479,Italian,Sauce,4.0,929,78 Rivington St,(212) 420-7700,22,9,31
16934,Delancey St & Eldridge St,40.719383,-73.991479,Cantonese,Congee Village,3.5,1771,100 Allen St,(212) 941-1818,22,9,31
16935,Delancey St & Eldridge St,40.719383,-73.991479,American (New),Wildair,4.0,229,142 Orchard St,(646) 964-5624,22,9,31
16936,Delancey St & Eldridge St,40.719383,-73.991479,Italian,Rubirosa,4.5,3121,235 Mulberry St,(212) 965-0500,22,9,31
16937,Delancey St & Eldridge St,40.719383,-73.991479,Ramen,Okiboru House of Tsukemen,4.5,282,117 Orchard St,(917) 965-2223,22,9,31
16938,Delancey St & Eldridge St,40.719383,-73.991479,Gastropubs,Set LES,4.0,564,127 Ludlow St,(212) 982-8225,22,9,31
16939,Delancey St & Eldridge St,40.719383,-73.991479,Chinese,Vanessa's Dumpling House,4.0,2839,118A Eldridge St,(212) 625-8008,22,9,31
16940,Delancey St & Eldridge St,40.719383,-73.991479,Thai,Wayla,4.5,641,100 Forsyth St,(212) 206-2500,22,9,31
16941,Delancey St & Eldridge St,40.719383,-73.991479,Cocktail Bars,Double Chicken Please,4.5,490,115 Allen St,(646) 678-5452,22,9,31
16942,Delancey St & Eldridge St,40.719383,-73.991479,Ramen,Zest Ramen,4.5,331,112 Eldridge St,(212) 226-2801,22,9,31
16943,Delancey St & Eldridge St,40.719383,-73.991479,Szechuan,Ye's Apothecary,4.5,350,119 Orchard St,(212) 226-2801,22,9,31
16944,Delancey St & Eldridge St,40.719383,-73.991479,Cafes,Dudley's,4.0,1026,85 Orchard St,(212) 925-7355,22,9,31
16945,Delancey St & Eldridge St,40.719383,-73.991479,French,LĒNA,4.5,225,137 Eldridge St,(347) 935-1897,22,9,31
16946,Delancey St & Eldridge St,40.719383,-73.991479,German,Cafe Katja,4.5,836,79 Orchard St,(212) 219-9545,22,9,31
16947,Delancey St & Eldridge St,40.719383,-73.991479,Bars,Izakaya Juraku,4.5,203,121 Ludlow St,(212) 477-0100,22,9,31
16948,Delancey St & Eldridge St,40.719383,-73.991479,Italian,Trapizzino,4.5,312,144 Orchard St,(212) 475-2555,22,9,31
16949,Delancey St & Eldridge St,40.719383,-73.991479,Cocktail Bars,Sel Rrose,4.0,614,1 Delancey St,(646) 450-2557,22,9,31
16950,Delancey St & Eldridge St,40.719383,-73.991479,Chinese,99 Favor Taste - New York,4.0,2142,285 Grand St,(646) 682-9162,22,9,31
16951,Delancey St & Eldridge St,40.719383,-73.991479,Japanese,Cocoron  & Goemon Curry,4.0,1102,16 Delancey St,(212) 477-1212,22,9,31
16952,Delancey St & Eldridge St,40.719383,-73.991479,Bars,Excuse My French,4.5,356,96 Orchard St,(212) 780-9600,22,9,31
16953,Delancey St & Eldridge St,40.719383,-73.991479,Italian,Sauce,4.0,929,78 Rivington St,(212) 420-7700,22,9,31
16954,Delancey St & Eldridge St,40.719383,-73.991479,Cantonese,Congee Village,3.5,1771,100 Allen St,(212) 941-1818,22,9,31
16955,Delancey St & Eldridge St,40.719383,-73.991479,American (New),Wildair,4.0,229,142 Orchard St,(646) 964-5624,22,9,31
16956,Delancey St & Eldridge St,40.719383,-73.991479,Italian,Rubirosa,4.5,3121,235 Mulberry St,(212) 965-0500,22,9,31
16957,Delancey St & Eldridge St,40.719383,-73.991479,Ramen,Okiboru House of Tsukemen,4.5,282,117 Orchard St,(917) 965-2223,22,9,31
16958,Delancey St & Eldridge St,40.719383,-73.991479,Gastropubs,Set LES,4.0,564,127 Ludlow St,(212) 982-8225,22,9,31
16959,Delancey St & Eldridge St,40.719383,-73.991479,Chinese,Vanessa's Dumpling House,4.0,2839,118A Eldridge St,(212) 625-8008,22,9,31
16960,Division St & Bowery,40.714193,-73.996732,Shanghainese,Joe's Shanghai,4.0,7212,46 Bowery St,(212) 233-8888,32,10,42
16961,Division St & Bowery,40.714193,-73.996732,Chinese,Tasty Hand-Pulled Noodles,4.0,1850,1 Doyers St,(212) 791-1817,32,10,42
16962,Division St & Bowery,40.714193,-73.996732,Chinese,Chinese Tuxedo,4.0,470,5 Doyers St,(646) 355-8693,32,10,42
16963,Division St & Bowery,40.714193,-73.996732,Shanghainese,Shanghai 21,4.0,1972,21 Mott St,(212) 766-6311,32,10,42
16964,Division St & Bowery,40.714193,-73.996732,Chinese,Kong Sihk Tong 港食堂,4.0,742,65 Bayard St,(646) 850-6140,32,10,42
16965,Division St & Bowery,40.714193,-73.996732,Chinese,Wok Wok Southeast Asian Kitchen,4.0,1193,11 Mott St,(917) 388-3627,32,10,42
16966,Division St & Bowery,40.714193,-73.996732,Chinese,Xi'an Famous Foods,4.0,1274,45 Bayard St,(212) 786-2068,32,10,42
16967,Division St & Bowery,40.714193,-73.996732,Diners,Golden Diner,4.5,425,123 Madison St,(917) 472-7800,32,10,42
16968,Division St & Bowery,40.714193,-73.996732,Chinese,Noodle Village,4.0,1384,13 Mott St,(212) 233-0788,32,10,42
16969,Division St & Bowery,40.714193,-73.996732,Malaysian,Curry House,4.5,63,9 Pell St,(646) 678-5131,32,10,42
16970,Division St & Bowery,40.714193,-73.996732,Dim Sum,Nom Wah Tea Parlor,3.5,2355,13 Doyers St,(212) 962-6047,32,10,42
16971,Division St & Bowery,40.714193,-73.996732,Chinese,Deluxe Green Bo,4.0,822,66 Bayard St,(212) 625-2359,32,10,42
16972,Division St & Bowery,40.714193,-73.996732,Hot Pot,Da Long Yi Hot Pot,4.5,580,159 Canal St,(917) 889-5539,32,10,42
16973,Division St & Bowery,40.714193,-73.996732,Dim Sum,House of Joy,4.0,274,28 Pell St,(212) 285-8688,32,10,42
16974,Division St & Bowery,40.714193,-73.996732,Thai,Wayla,4.5,641,100 Forsyth St,(212) 206-2500,32,10,42
16975,Division St & Bowery,40.714193,-73.996732,Chinese,Wo Hop,4.0,1714,17 Mott St,(212) 962-8617,32,10,42
16976,Division St & Bowery,40.714193,-73.996732,Chinese,Hop Lee Restaurant,4.0,374,16 Mott St,(212) 962-6475,32,10,42
